exp_id,scheduler,cpu,io,mem_load,T_cpu_percent_avg,T_cpu_percent_delta,T_cpu_percent_pct_change,T_iowait_percent_avg,T_iowait_percent_delta,T_iowait_percent_pct_change,T_irq_percent_avg,T_irq_percent_delta,T_irq_percent_pct_change,T_softirq_percent_avg,T_softirq_percent_delta,T_softirq_percent_pct_change,T_run_queue_avg,T_run_queue_delta,T_run_queue_pct_change,T_active_threads_avg,T_active_threads_delta,T_active_threads_pct_change,T_blocked_threads_avg,T_blocked_threads_delta,T_blocked_threads_pct_change,T_io_blocked_threads_avg,T_io_blocked_threads_delta,T_io_blocked_threads_pct_change,T_mem_used_avg,T_mem_used_delta,T_mem_used_pct_change,T_mem_available_avg,T_mem_available_delta,T_mem_available_pct_change,T_swap_used_avg,T_swap_used_delta,T_swap_used_pct_change,T_cache_mem_avg,T_cache_mem_delta,T_cache_mem_pct_change,T_buffers_mem_avg,T_buffers_mem_delta,T_buffers_mem_pct_change,T_swap_in_total_delta,T_swap_in_total_pct_change,T_swap_out_total_delta,T_swap_out_total_pct_change,T_io_read_total_delta,T_io_read_total_pct_change,T_io_write_total_delta,T_io_write_total_pct_change,T_nvcsw_total_delta,T_nvcsw_total_pct_change,T_vcsw_total_delta,T_vcsw_total_pct_change,Average_TAT,Average_RT,Total_Experiment_Duration,CV_Fairness
2ac29842-8cdc-4036-b6de-c34947079bdf,bpfland,1,0,0,18.91,-21.7,-100.0,3.47,-3.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1433336627.2,-28327936,-1.9599730206142911,6173349068.8,28327936,0.4597673640957321,908795904.0,0,0.0,2156624896.0,65097728,3.074765179875601,525778944.0,1130496,0.2152852529601722,0,0.0,0,0.0,0,0.0,185368576,0.12606000581345092,45849,0.12093117399616563,45850,0.1209338147826752,0.9653701481481591,6.185183236892853e-06,5.014794000002439,1.9281359022024407
e81a33c7-2334-4a03-8db9-48c6fd6501f8,bpfland,1,0,0,19.229999999999997,-21.3,-95.94594594594595,2.955,-2.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1447855718.4,-24846336,-1.7035162755169382,6158829977.6,24846336,0.40412681027625325,908775424.0,0,0.0,2155378073.6,64565248,3.05228955603061,527115878.4,1171456,0.22252133792899548,0,0.0,0,0.0,0,0.0,184434688,0.1252364131768938,53921,0.14174394924651293,53924,0.14175184662641566,0.9655077592596407,0.03334243333277603,5.015146999998251,1.5912933196896724
3c926345-10d2-4420-936a-18e3852afa3f,bpfland,1,0,0,19.085,-20.7,-92.0,3.0100000000000002,-2.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1436963430.4,-38014976,-2.6130854172884277,6169722265.6,38014976,0.6179394870722745,908775424.0,0,0.0,2155863449.6,64208896,3.033252387264055,528453427.2,1126400,0.2134115583700013,0,0.0,0,0.0,0,0.0,183869440,0.1246626511398395,45926,0.12026969049553883,45927,0.12027231241649065,0.9653816481481449,1.95000008846234e-05,5.013417000009213,1.7718618273911884
a0e8dad2-f282-4663-811b-65e157444252,bpfland,1,0,0,18.715,-20.3,-95.30516431924883,3.34,-3.5,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1429763276.8,-29798400,-2.0561011799618454,6176922419.2,29798400,0.4839430683387482,908775424.0,0,0.0,2155556249.6,61210624,2.8912884071794656,529805107.2,1183744,0.2237292334370694,0,0.0,0,0.0,0,0.0,176570368,0.11953243623696458,41168,0.10742092045387948,41168,0.10742092045387948,0.9655550925928293,0.03847173076960294,5.014554000008502,1.9696796918067425
a780ab05-cf2a-4d09-931a-7d10a0b0e7b6,bpfland,1,0,0,18.965,-20.900000000000002,-95.87155963302753,3.465,-3.4,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1417484492.8,-26537984,-1.854433151391469,6189201203.2,26537984,0.4297211289614398,908775424.0,0,0.0,2156608716.8,65781760,3.1073566572117373,531165388.8,1245184,0.2347327212780579,0,0.0,0,0.0,0,0.0,190218240,0.12858349929402635,50043,0.1301324270307438,50046,0.13014023841985006,0.9146451578945791,0.03226622580616329,5.013302000006661,2.004347571849704
6e26eff9-e508-493e-bcf2-2942c694a3d0,bpfland,1,0,0,18.86,-20.400000000000002,-93.57798165137615,3.2649999999999997,-3.0,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1384546099.2,-1699840,-0.12257327075697118,6222139596.8,1699840,0.027329097652463434,908775424.0,0,0.0,2156851404.8,64638976,3.052878383972824,532512972.8,1110016,0.20868306355977884,0,0.0,0,0.0,0,0.0,184115200,0.12426416247056837,46365,0.12011780638382683,46366,0.12012040019580511,0.9654910925924519,8.357142568066983e-06,5.013611999995192,1.8078283934140889
aafb67d7-29c9-404a-9b6a-0bc7e442f612,bpfland,1,0,0,18.89,-19.8,-95.1923076923077,3.3600000000000003,-3.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1447756185.6,-47677440,-3.239461314319588,6158929510.4,47677440,0.7771491445350525,908775424.0,0,0.0,2154871193.6,62701568,2.9631751734390486,533831065.6,1028096,0.19279810735244415,0,0.0,0,0.0,0,0.0,180740096,0.12180458519622554,49873,0.12877316635020547,49874,0.12877575169688532,0.9311183571434023,0.028585657143516335,5.014932999998564,1.5687305525804986
4009f85b-444e-4bd1-b710-6133ea456fd8,bpfland,1,0,0,19.56,-21.9,-95.63318777292577,2.9050000000000002,-3.4,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1438899200.0,-34320384,-2.3547298341656435,6167786496.0,34320384,0.5581296827206941,908775424.0,0,0.0,2158215987.2,66789376,3.154233629167666,535227596.8,1261568,0.23602617744877158,0,0.0,0,0.0,0,0.0,190636032,0.12828197404326905,49017,0.12609910638059885,49020,0.1261068337890064,0.965417092591923,0.03704903703678779,5.013504999995348,1.8665852706599517
794174ac-cef1-4848-9d7c-00223e0233c8,bpfland,1,0,0,19.145,-20.1,-95.71428571428572,3.085,-3.0,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1418576486.4,-29659136,-2.071176860941397,6188109209.6,29659136,0.48033390536473475,908774809.6,-4096,-0.00045071641373963916,2157783040.0,65499136,3.0932282075486297,536546304.0,991232,0.18494317964707951,81920,0.005258563570775007,0,0.0,163840,0.0016739876598860922,187285504,0.12583150627700704,49044,0.12571349534526327,49045,0.12571606184753473,1.3090372307693217,0.0500096499985375,5.016474999996717,1.9247024562465749
93656cc7-ec56-4e02-9440-291b28200da6,bpfland,1,0,0,19.12,-19.900000000000002,-95.67307692307693,3.1350000000000002,-3.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1405311180.8,-16760832,-1.1841511268534917,6201374515.2,16760832,0.27071781901468506,908771328.0,0,0.0,2157942374.4,65441792,3.0899761922720614,537773056.0,1060864,0.1974913263944489,0,0.0,0,0.0,0,0.0,186318848,0.1249900007381164,46732,0.11934873571860544,46733,0.11935129266416689,1.3434340526310782,0.047633761903853156,5.014428000009502,1.5872872713417554
581d9f5b-b086-4973-a65f-79f2217d4629,bpfland,1,0,0,19.11,-20.7,-95.39170506912443,2.9850000000000003,-3.4,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1432568832.0,-29835264,-2.0634911641557645,6174116864.0,29835264,0.4842740576302085,908771328.0,0,0.0,2155638374.4,64421888,3.04436276075389,538989363.2,1114112,0.20693852708460136,0,0.0,0,0.0,0,0.0,184377344,0.12350304193871955,53302,0.13575204690742335,53304,0.1357571475167819,0.9656240000013322,0.034492068967665546,5.014985000001616,1.6785489162872007
1a11c153-8ae5-4aff-bf43-fe6ac4f4344c,bpfland,1,0,0,19.305,-21.8,-97.75784753363229,3.085,-2.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1407852544.0,-15904768,-1.1261143689061348,6198833152.0,15904768,0.2567634318089093,908771328.0,0,0.0,2158014054.4,65368064,3.086339770057147,540386713.6,1138688,0.21096886312066965,0,0.0,0,0.0,0,0.0,187408384,0.12534438870074607,42138,0.10690761244460628,42140,0.10691269203596092,0.931064089285428,0.041689416667092395,5.015161999996053,1.8558257726130947
9ef5a3ef-2946-49b6-86c1-64afb7cb56e0,bpfland,1,0,0,19.05,-21.5,-95.55555555555556,3.3549999999999995,-2.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1429352652.8,-27947008,-1.9389251369722873,6177333043.2,27947008,0.45329373739789597,908771328.0,0,0.0,2157248716.8,62455808,2.948707039922028,541656678.4,983040,0.18169154831481088,0,0.0,0,0.0,0,0.0,180494336,0.1205355692454395,40942,0.10351350241634323,40944,0.10351856424322554,0.9312620714289161,0.03572839285854051,5.014898000008543,1.7645171381100146
c36ef88a-ab72-496a-a7fc-47a808a2e05c,bpfland,1,0,0,19.330000000000002,-22.0,-97.77777777777777,3.045,-2.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1419176755.2,-30580736,-2.1314133674389923,6187508940.8,30580736,0.49548153491764424,908771328.0,0,0.0,2157878272.0,65114112,3.074230572127518,542857420.8,1134592,0.20924769034363455,0,0.0,0,0.0,0,0.0,185081856,0.12341690880343016,42061,0.10597623472668949,42067,0.10599136825566709,0.930988589286114,0.03334440000132114,5.013248000002932,1.7446530101480684
0f4b8e3e-a0df-4013-8b7a-3a5fad7d48f7,bpfland,1,0,0,19.27,-20.7,-95.39170506912443,3.1149999999999998,-3.0,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1484534579.2,-54951936,-3.627200761344465,6122151116.8,54951936,0.9020803117744477,908771328.0,0,0.0,2157708492.8,65282048,3.0826123873128974,544103833.6,1032192,0.18989774157328773,0,0.0,0,0.0,0,0.0,186204160,0.12397846879077609,44430,0.1115603824901573,44430,0.1115603824901573,0.965517314814389,0.029421441176536438,5.0133050000004005,1.678725388301857
64a9aa7f-702a-45ca-8d85-d59b048b9416,bpfland,1,0,0,18.86,-21.2,-95.4954954954955,3.105,-2.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1434472652.8,-14696448,-1.0190720990669866,6172213043.2,14696448,0.23840278110000157,908771328.0,0,0.0,2153988915.2,60846080,2.87504814326662,545311744.0,950272,0.17444789497033633,0,0.0,0,0.0,0,0.0,175529984,0.11669854098026297,43722,0.10943056610307497,43723,0.10943307171396499,0.9653487962962202,0.03847146153678365,5.01327099998889,1.9310366537290855
36aa83f5-c201-4961-b27e-bae109d03fb9,bpfland,1,0,0,19.330000000000002,-21.8,-100.0,2.96,-3.0,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1403691827.2,4026368,0.28685403127671927,6202993868.8,-4026368,-0.06490942395032284,908771328.0,0,0.0,2158614732.8,66138112,3.1226370396155447,546189721.6,643072,0.11782187134151832,0,0.0,0,0.0,0,0.0,188776448,0.12532519870694622,45592,0.11371642806303549,45595,0.11372391922930425,0.9654153703703303,0.03848742307813014,5.014383999994607,1.7020411759194347
ecd78af2-5297-40c0-9ecb-036099af7f8c,bpfland,1,0,0,18.94,-20.0,-97.5609756097561,3.1399999999999997,-3.5,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1475133440.0,-44756992,-2.992575389511334,6131552256.0,44756992,0.7323903257719355,908771328.0,0,0.0,2158126284.8,64860160,3.0624894838733385,547004006.4,679936,0.12438742937641435,0,0.0,0,0.0,0,0.0,185843712,0.12318977372832139,45098,0.1120975581334884,45103,0.11211000028510337,0.9654977777778792,0.03227564516184371,5.013502999994671,1.8756736935008995
16c68ea2-ce6f-416a-9df5-f644f888da27,bpfland,1,0,0,19.41,-21.1,-97.68518518518519,2.9899999999999998,-3.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1422865408.0,-3403776,-0.23852099759756829,6183820288.0,3403776,0.0550803868750928,908771328.0,0,0.0,2156265676.8,65822720,3.1108745099937085,547765657.6,643072,0.1174771592975315,0,0.0,0,0.0,0,0.0,186531840,0.12346525406402224,61519,0.15245365910837447,61523,0.15246358684422356,0.9310091785713926,5.499999783101625e-06,5.013438000009046,1.950684632780866
446de636-954c-4ae8-95cd-3c60e1ac4d32,bpfland,1,0,0,18.835,-21.9,-97.76785714285714,3.3600000000000003,-3.4,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1459369984.0,-47738880,-3.2129211531781867,6147315712.0,47738880,0.7799393313601192,908771328.0,0,0.0,2157328179.2,62889984,2.968706193988728,548609433.6,806912,0.14720057385807472,0,0.0,0,0.0,0,0.0,180936704,0.1195813620939494,41445,0.1023080796574732,41448,0.10231549281394611,0.9310511071422037,0.03847407692284413,5.014032000006409,2.2101428391782876
235eb296-fd42-44e6-a93e-0b065c54f548,bpfland,1,0,0,19.23,-19.5,-97.5,3.165,-4.0,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1408444211.2,-17182720,-1.2121369729226803,6198241484.8,17182720,0.2776274008648474,908771328.0,0,0.0,2158198579.2,65224704,3.079440038522008,549562982.4,663552,0.1208324009845603,0,0.0,0,0.0,0,0.0,187211776,0.12354812420889827,46145,0.11353186956075136,46145,0.11353186956075136,0.9310948571432424,5.5925931384855954e-06,5.014250000007451,1.729427101833242
bca5d35d-2c67-47c2-bda8-c14acc4b4360,bpfland,1,0,0,19.259999999999998,-22.0,-97.77777777777777,3.07,-3.4,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1422528921.6,-20144128,-1.4051147548477603,6184156774.4,20144128,0.3263233746534722,908771328.0,0,0.0,2156520448.0,65327104,3.0863994457678845,550409216.0,831488,0.1512002919729776,0,0.0,0,0.0,0,0.0,187842560,0.12378200086762114,53488,0.1311822916855718,53492,0.13119211477804174,0.9653891851849039,0.03705196296343476,5.013613000002806,1.8989942135070113
cb34be79-5f8e-4e87-ac32-f52b697a517f,bpfland,1,0,0,19.255000000000003,-21.200000000000003,-95.92760180995475,3.2049999999999996,-3.0,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1372743475.2,-8880128,-0.6453475738443724,6233942220.8,8880128,0.14252299892581835,908771328.0,0,0.0,2156584550.4,63832064,3.0133749451331404,551292928.0,737280,0.13383397152310494,0,0.0,0,0.0,0,0.0,184541184,0.12142371775052227,45978,0.11236335637835439,45981,0.11237069616824504,0.9654138148150566,1.434615394548298e-05,5.013812000004691,1.7651476675320794
5c4c1c8e-bee1-4501-9cc4-722db5ca9490,bpfland,1,0,0,19.19,-20.3,-95.75471698113208,2.9899999999999998,-3.9,-100.0,0.0,0.0,0,0.025,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1423459123.2,-26112000,-1.8173991379113736,6183226572.8,26112000,0.42321544155477736,908771328.0,0,0.0,2157707673.6,64110592,3.0268162928268785,552014643.2,573440,0.10394315794162849,0,0.0,0,0.0,0,0.0,182525952,0.11992008368679095,45669,0.11123295774886648,45671,0.11123783443505984,0.9309914642861778,0.038470730769824095,5.0142740000010235,1.9441529400459419
b6623976-3b1a-4ff2-8129-ec6c864148ab,bpfland,1,0,0,18.93,-18.5,-100.0,3.225,-6.8,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1390072627.2,-17821696,-1.2754556140860016,6216613068.8,17821696,0.2870113353316165,908771328.0,0,0.0,2156370124.8,65245184,3.082475423794411,552650547.2,512000,0.0926914634869787,0,0.0,0,0.0,0,0.0,186056704,0.12206457048902111,53873,0.1308057510922898,53873,0.1308057510922898,0.9654437037040933,0.03228393548417972,5.013775999992504,1.8656007015501952
b24577a5-1588-4070-ad09-46d709ad624e,bpfland,1,0,0,19.265,-21.6,-97.73755656108597,3.13,-3.4,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1413242470.4,-33685504,-2.3481041571493835,6193443225.6,33685504,0.5457703132538435,908771328.0,0,0.0,2157707878.4,63922176,3.017593930007135,553266380.8,503808,0.09111178601322972,0,0.0,0,0.0,0,0.0,184295424,0.12072918803536827,39730,0.09611976857030663,39730,0.09611976857030663,0.965321574074214,0.04168566666521656,5.013541999986046,2.028916082304875
8b25c225-ebeb-479b-b5bc-6eff33657b6d,bpfland,1,0,0,19.134999999999998,-21.200000000000003,-95.92760180995475,3.1350000000000002,-2.9,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1449059737.6,-57397248,-3.8841813782149894,6157625958.4,57397248,0.9364912820033013,908771328.0,0,0.0,2156839116.8,64131072,3.0278183347676,554038067.2,704512,0.12724999445130838,0,0.0,0,0.0,0,0.0,185180160,0.12113047852426745,46584,0.11234668454283843,46587,0.11235392777509343,0.9655760925921236,1.1037036461790126e-05,5.014731000002939,2.012927113646228
5844e00f-5725-41c3-8e5c-d7277367613b,bpfland,1,0,0,19.105,-17.6,-92.63157894736842,3.1,-6.8,-100.0,0.0,0.0,0,0.025,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1404625305.6,-23953408,-1.6856863666367845,6202060390.4,23953408,0.3872386073183329,908771328.0,0,0.0,2156031590.4,64638976,3.0542668965931017,554884096.0,663552,0.11966405424770458,0,0.0,0,0.0,0,0.0,186261504,0.12166283591979786,58824,0.14144247422956063,58828,0.14145210584574366,0.9655138518520053,0.034494620690660165,5.014187000007951,1.686350819205535
5329fcd6-d354-4e00-bf47-9fe9160225d1,bpfland,1,0,0,19.330000000000002,-20.9,-97.66355140186917,2.955,-3.0,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1469966336.0,-52527104,-3.526458060063083,6136719360.0,52527104,0.8586829153972346,908771328.0,0,0.0,2159264153.6,65630208,3.097321183488686,555804467.2,765952,0.13792086145222554,0,0.0,0,0.0,0,0.0,187211776,0.12210269490887449,45724,0.1095433472205472,45724,0.1095433472205472,0.9313171250006624,5.230769322504504e-06,5.015645999999833,2.131779683290871
f2516bde-389d-4a02-a4c2-76a43b67cefb,bpfland,1,0,0,19.544999999999998,-20.8,-95.85253456221199,2.875,-3.4,-100.0,0.0,0.0,0,0.0,0.0,0,11.0,0,0.0,10.0,0,0.0,0.0,0,0,0.0,0,0,1453264486.4,-36118528,-2.456862805192345,6153421209.6,36118528,0.5885776684902028,908771328.0,0,0.0,2159489638.4,66805760,3.153067813189915,556762316.8,856064,0.15389373232799244,0,0.0,0,0.0,0,0.0,190980096,0.12437621414673268,49872,0.11909210039832763,49872,0.11909210039832763,0.9655977407396508,0.03228132257983464,5.01391799999692,1.7629743739884662
