exp_id,scheduler,cpu,io,mem_load,T_cpu_percent_avg,T_cpu_percent_delta,T_cpu_percent_pct_change,T_iowait_percent_avg,T_iowait_percent_delta,T_iowait_percent_pct_change,T_irq_percent_avg,T_irq_percent_delta,T_irq_percent_pct_change,T_softirq_percent_avg,T_softirq_percent_delta,T_softirq_percent_pct_change,T_run_queue_avg,T_run_queue_delta,T_run_queue_pct_change,T_active_threads_avg,T_active_threads_delta,T_active_threads_pct_change,T_blocked_threads_avg,T_blocked_threads_delta,T_blocked_threads_pct_change,T_io_blocked_threads_avg,T_io_blocked_threads_delta,T_io_blocked_threads_pct_change,T_mem_used_avg,T_mem_used_delta,T_mem_used_pct_change,T_mem_available_avg,T_mem_available_delta,T_mem_available_pct_change,T_swap_used_avg,T_swap_used_delta,T_swap_used_pct_change,T_cache_mem_avg,T_cache_mem_delta,T_cache_mem_pct_change,T_buffers_mem_avg,T_buffers_mem_delta,T_buffers_mem_pct_change,T_swap_in_total_delta,T_swap_in_total_pct_change,T_swap_out_total_delta,T_swap_out_total_pct_change,T_io_read_total_delta,T_io_read_total_pct_change,T_io_write_total_delta,T_io_write_total_pct_change,T_nvcsw_total_delta,T_nvcsw_total_pct_change,T_vcsw_total_delta,T_vcsw_total_pct_change,Average_TAT,Average_RT,Total_Experiment_Duration,CV_Fairness
a403efea-8d29-454a-8ef7-10e94cbdc88d,CFS,5,2,1,22.6125,-21.400000000000002,-86.9918699186992,0.0,0.0,0.0,0.0,0.0,0,0.125,1.0,0.0,4.0,0,0.0,2.5,1,50.0,0.0,0,0,0.0,0,0,1190885888.0,9383936,1.1210224742742223,2895046144.0,-9383936,-0.288839159075866,0.0,0,0,829656064.0,24621056,3.0423427709562807,73682944.0,1126400,1.547029702970297,0,0,0,0,0,0.0,31744000,4.813081645390776,63902,5.371197832087658,63902,5.371197832087658,0.5488202700000044,0.0005361428571418679,6.549751000000015,0.7691641548967642
dda906e9-62f3-4f55-a4cc-a7649be9ef89,CFS,5,2,1,20.700000000000003,-24.6,-100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.6666666666666665,1,50.0,0.0,0,0,0.0,0,0,1142423096.8888888,39735296,4.887227514773524,2943508935.111111,-39735296,-1.214074301197054,0.0,0,0,830902727.1111112,25276416,3.1231969876408248,74872604.44444445,1171456,1.5843997562461913,0,0,0,0,0,0.0,32374784,4.683310669285623,65487,5.2230235106642615,65487,5.2230235106642615,0.5496576299999981,0.0005341836734617443,6.513368000000014,0.8953757338786862
2f2d5b0e-33bb-41fe-ba46-c30831dd2063,CFS,5,2,1,19.644444444444446,-25.4,-100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.5555555555555554,1,50.0,0.0,0,0,0.0,0,0,1193309070.2222223,60751872,7.64729235734799,2892622961.7777777,-60751872,-1.8457150465846432,0.0,0,0,831115264.0,25137152,3.10583210186441,76080469.33333333,1204224,1.6033157004962644,0,0,0,0,0,0.0,32055296,4.429639985623197,65184,4.940172857545617,65185,4.940252389790726,0.5502382000000113,0.000850783505154947,6.571970999999962,0.7160693923073277
db972d3d-85a4-471a-bc66-4beb7d59fd11,CFS,5,2,1,22.0,-18.799999999999997,-71.75572519083968,0.0,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0.0,4.0,0,0.0,2.5555555555555554,1,50.0,0.0,0,0,0.0,0,0,1112041244.4444444,5951488,0.703243729853737,2973890787.5555553,-5951488,-0.18370825157283596,0.0,0,0,830805788.4444444,25280512,3.1234659743624777,77363882.66666667,1335296,1.7497718855670654,0,0,0,0,0,0.0,32612352,4.315458849481977,65415,4.723722017101152,65415,4.723722017101152,0.4232131692307663,0.00047853968253782963,6.532226000000037,0.923413479352511
d7d1b3d3-423d-4bcd-8aac-ae8550b2fe3e,CFS,5,2,1,22.475,-22.3,-87.109375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.625,1,50.0,0.0,0,0,0.0,0,0,1247296000.0,65708032,7.927299322013797,2838636032.0,-65708032,-2.0174099384037287,0.0,0,0,830592512.0,25112576,3.102528679793333,78665216.0,1294336,1.6669304214801919,0,0,0,0,0,0.0,32600064,4.135372529051265,65253,4.498429241410118,65254,4.498501280874027,0.5318505096153814,0.0004928811881204592,6.566203000000087,0.7714984433884966
58576134-25f5-4452-a2dd-2c3442664455,CFS,5,2,1,22.175,3.400000000000002,13.765182186234826,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.5,1,50.0,0.0,0,0,0.0,0,0,1177630208.0,-25563136,-2.9341795956746592,2908301824.0,25563136,0.7951918984967675,0.0,0,0,830317568.0,24911872,3.077592575725375,79739904.0,1040384,1.3179058786903959,0,0,0,0,0,0.0,31850496,3.879842630868599,64803,4.274629598724531,64803,4.274629598724531,0.5523639000000026,0.0009025670103136287,6.639909000000102,0.7688564155577792
f9118218-36f9-44c8-aa5d-f69bf2f5c6ea,CFS,5,2,1,21.912499999999998,-1.0999999999999979,-4.641350210970455,0.15,-1.2,-100.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.375,1,50.0,0.0,0,0,0.0,0,0,1156302336.0,69922816,8.793773116429536,2929629696.0,-69922816,-2.124802095054119,0.0,0,0,830581248.0,25010176,3.0885335788243746,81333760.0,1146880,1.4255167498218104,0,0,0,0,0,0.0,32083968,3.7623110859212328,64879,4.103855457048013,64879,4.103855457048013,0.4240574461538437,0.0003702499999951314,6.585182000000032,0.8376859632661292
a62eb0db-1eeb-47aa-9238-d7b5d075062d,CFS,5,2,1,23.3375,-22.4,-85.49618320610686,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.5,1,50.0,0.0,0,0,0.0,0,0,1073433088.0,69275648,8.348841686453186,3012498944.0,-69275648,-2.127520400320518,0.0,0,0,830374400.0,25194496,3.111500055643799,82628608.0,1343488,1.6464210420640497,0,0,0,0,0,0.0,32468992,3.6694062616448218,65315,3.968077977607683,65315,3.968077977607683,0.5411680490196128,0.0005331800000055864,6.557532000000037,0.8805249772630226
9a114496-3c9c-4bfd-8d71-faea4bb9d3a2,CFS,5,2,1,22.55,-12.6,-51.012145748987855,0.0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.0,4.0,0,0.0,2.375,1,50.0,0.0,0,0,0.0,0,0,1143802880.0,-16658432,-1.9293534981688458,2942129152.0,16658432,0.516939393400157,0.0,0,0,830523904.0,25214976,3.1136985539207007,83965952.0,1335296,1.6097970470594045,0,0,0,0,0,0.0,33329152,3.633197521906569,65667,3.836823266689805,65667,3.836823266689805,0.5521661900000049,0.0008975483871044191,6.544346999999902,0.7608410261121737
a0129ed6-83ce-466f-9dc3-7574abc59eff,CFS,5,2,1,20.3,-20.3,-84.23236514522821,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.4444444444444446,1,50.0,0.0,0,0,0.0,0,0,1123602432.0,59322368,7.497424588322385,2962329600.0,-59322368,-1.8005417911431196,0.0,0,0,831213112.8888888,25157632,3.1065859419652115,85244131.55555555,1216512,1.4433590902463915,0,0,0,0,0,0.0,32387072,3.4067285797685907,65232,3.670420625297161,65232,3.670420625297161,0.42311564615384806,0.0004661718749980892,6.516590000000065,0.8735685111496677
